tweet_id	tweet_datetime	tweet_unixtime	artist_name	track_title	country
335	2012-02-09 01:44:00	1328748240	Adele	One and Only	AR
897	2012-08-01 15:39:45	1343828385	AFTERSCHOOL	Flashback	AR
939	2012-08-01 15:46:15	1343828775	Britney Spears	Till the World Ends	AR
833	2012-03-29 04:44:22	1332989062	Deftones	Digital Bath	AR
290	2012-02-09 01:38:12	1328747892	Drake	Crew Love	AR
118	2012-03-29 02:45:10	1332981910	Elvis	A Little Less Conversation	AR
977	2012-08-01 15:54:35	1343829275	Josh Strickland	Report to the Floor	AR
450	2012-03-29 03:42:36	1332985356	Radiohead	True Love Waits	AR
735	2012-03-29 04:30:23	1332988223	The Pretty Reckless	Make Me Wanna Die	AR
882	2012-02-09 03:19:58	1328753998	Eminem	Drop the World	AU
382	2012-08-01 20:47:17	1343846837	Netsky	Love Has Gone	BE
439	2012-08-01 21:03:43	1343847823	Tyga	Rack City	BE
519	2012-08-01 21:22:04	1343848924	2 Chainz	Beez in the Trap	BR
125	2012-02-09 01:10:40	1328746240	2Pac	Happy Home	BR
308	2012-02-09 01:40:43	1328748043	30 Seconds to Mars	Kings and Queens	BR
884	2012-01-20 13:32:22	1327062742	Adele	Don't You Remember	BR
961	2012-01-20 13:44:53	1327063493	Adele	Someone Like You	BR
264	2012-02-09 01:34:40	1328747680	Adele	Daydreamer	BR
514	2012-02-09 02:13:12	1328749992	Adele	Someone Like You	BR
365	2012-03-29 03:30:46	1332984646	Adele	Set Fire to the Rain	BR
84	2012-07-30 14:21:20	1343650880	Adele	Set Fire to the Rain	BR
234	2012-08-01 20:13:47	1343844827	Adele	Someone Like You	BR
261	2012-02-09 01:34:40	1328747680	Akon	Angel	BR
634	2012-02-09 02:34:57	1328751297	Alesana	Apology	BR
243	2012-03-29 03:12:32	1332983552	Alice in Chains	Angry Chair	BR
574	2012-02-09 02:23:01	1328750581	Amy Winehouse	Tears Dry on Their Own	BR
787	2012-02-09 03:00:26	1328752826	Avenged Sevenfold	Fiction	BR
614	2012-08-01 14:29:51	1343824191	Avenged Sevenfold	Fiction	BR
333	2012-08-01 20:34:35	1343846075	Avenged Sevenfold	Dear God	BR
586	2012-08-01 14:24:15	1343823855	Avril Lavigne	The Best Damn Thing	BR
944	2012-02-09 03:32:28	1328754748	Behemoth	Conquer All	BR
392	2012-08-01 20:51:28	1343847088	Beyonce	I Was Here	BR
76	2012-02-09 01:02:46	1328745766	Black Squirrel (Broken, Beat & Scarred).mp3	Overkill	BR
713	2012-02-09 02:46:37	1328751997	Black Squirrel (Broken, Beat & Scarred).mp3	Master of Puppets	BR
753	2012-02-09 02:56:30	1328752590	Black Squirrel (Broken, Beat & Scarred).mp3	Of Wolf and Man	BR
640	2012-03-29 04:12:23	1332987143	Black Squirrel (Broken, Beat & Scarred).mp3	Frantic	BR
435	2012-02-09 01:59:12	1328749152	Black Veil Brides	The Mortician's Daughter	BR
244	2012-08-01 20:15:57	1343844957	Black Veil Brides	Fallen Angels	BR
948	2012-01-20 13:43:18	1327063398	BoB feat. Bruno Mars	It Will Rain	BR
1000	2012-01-20 13:47:57	1327063677	BoB feat. Bruno Mars	Grenade	BR
452	2012-02-09 02:03:42	1328749422	BoB feat. Bruno Mars	Count on Me	BR
469	2012-02-09 02:05:07	1328749507	BoB feat. Bruno Mars	Nothing on You	BR
421	2012-02-09 01:58:24	1328749104	Bon Jovi	Wanted Dead or Alive	BR
483	2012-02-09 02:09:02	1328749742	Bon Jovi	Always	BR
731	2012-02-09 02:49:37	1328752177	Bon Jovi	It's My Life	BR
423	2012-08-01 20:59:43	1343847583	Boyce Avenue	Briane	BR
274	2012-02-09 01:36:00	1328747760	Britney Spears	Criminal	BR
449	2012-02-09 02:02:50	1328749370	Britney Spears	Crazy	BR
799	2012-02-09 03:03:09	1328752989	Britney Spears	Don't Let Me Be the Last to Know	BR
278	2012-08-01 20:24:08	1343845448	Britney Spears	Toxic	BR
846	2012-02-02 21:20:51	1328214051	Carrie Underwood	I'll Stand by You	BR
170	2012-02-09 01:17:43	1328746663	Chris Brown	Why Stop Now	BR
302	2012-02-09 01:39:51	1328747991	Chris Brown	Spend It All	BR
845	2012-02-09 03:12:10	1328753530	Colbie Caillat	Brighter Than the Sun	BR
855	2012-08-01 15:31:18	1343827878	Colbie Caillat	Bubbly	BR
163	2012-02-09 01:16:15	1328746575	Coldplay	Paradise	BR
197	2012-02-09 01:21:26	1328746886	Coldplay	Animals	BR
482	2012-02-09 02:08:48	1328749728	Coldplay	Fix You	BR
554	2012-02-09 02:21:04	1328750464	Coldplay	Paradise	BR
578	2012-02-09 02:24:06	1328750646	Coldplay	Charlie Brown	BR
580	2012-02-09 02:24:37	1328750677	Coldplay	Charlie Brown	BR
581	2012-02-09 02:24:37	1328750677	Coldplay	Charlie Brown	BR
593	2012-02-09 02:26:13	1328750773	Coldplay	Charlie Brown	BR
61	2012-03-29 02:32:28	1332981148	Coldplay	Paradise	BR
674	2012-03-29 04:18:00	1332987480	Coldplay	Paradise	BR
233	2012-03-29 03:11:21	1332983481	Criolo	Subirusdoistiozin	BR
665	2012-02-09 02:39:37	1328751577	Cyndi Lauper	True Colors	BR
43	2012-02-09 00:55:35	1328745335	Dead by April	Dreaming	BR
79	2012-07-30 14:20:12	1343650812	Demi Lovato	Don't Forget	BR
171	2012-07-30 14:43:01	1343652181	DEV	In the Dark	BR
991	2012-02-09 03:41:54	1328755314	Doce	Doce	BR
126	2012-02-09 01:10:42	1328746242	Drake	Take Care	BR
916	2012-02-09 03:26:14	1328754374	Elza Soares	Malandro	BR
903	2012-01-20 13:33:41	1327062821	Emily Osment	All the Way Up	BR
1002	2012-08-01 16:01:26	1343829686	Eminem	The Real Slim Shady	BR
990	2012-08-01 15:58:55	1343829535	Epica	Cry for the Moon	BR
72	2012-07-30 14:17:41	1343650661	Evanescence	What You Want	BR
1009	2012-01-20 13:49:45	1327063785	Foo Fighters	Best of You	BR
173	2012-07-30 14:44:45	1343652285	Foo Fighters	Rope	BR
32	2012-02-09 00:53:18	1328745198	Glee Cast	I Want You Back	BR
591	2012-02-09 02:26:03	1328750763	Good Charlotte	Predictable	BR
509	2012-08-01 21:20:44	1343848844	Gorillaz	Every Planet We Reach Is Dead	BR
947	2012-01-20 13:42:49	1327063369	Gusttavo Lima	Eu vou tentando te agarrar	BR
179	2012-07-30 14:47:14	1343652434	Gusttavo Lima	Viva intensamente	BR
777	2012-08-01 15:07:25	1343826445	Gym Class Heroes	Ass Back Home	BR
343	2012-02-09 01:45:49	1328748349	Hairspray	You Can't Stop the Beat	BR
585	2012-02-09 02:25:11	1328750711	Hilary Duff	So Yesterday	BR
229	2012-02-09 01:27:16	1328747236	John Mayer	Say	BR
620	2012-03-29 04:09:01	1332986941	Jorge Ben	Mas que nada	BR
339	2012-08-01 20:36:28	1343846188	Justin Bieber	As Long as You Love Me	BR
5	2012-02-09 00:44:13	1328744653	Justin Timberlake	4 Minutes	BR
864	2012-08-01 15:32:44	1343827964	Justin Timberlake	Dead and Gone	BR
567	2012-02-09 02:22:07	1328750527	Kansas	Dust in the Wind	BR
805	2012-02-09 03:05:08	1328753108	Kansas	Carry on My Wayward Son	BR
960	2012-08-01 15:52:04	1343829124	Katy Perry	Thinking of You	BR
986	2012-08-01 15:56:52	1343829412	Keith Anderson	XXL	BR
814	2012-08-01 15:22:33	1343827353	Kelly Clarkson	Alone	BR
809	2012-03-29 04:40:20	1332988820	Lady Antebellum	Need You Now	BR
401	2012-02-09 01:56:17	1328748977	Lady GaGa	Americano	BR
62	2012-07-30 14:14:49	1343650489	Lady GaGa	Bad Romance	BR
394	2012-08-01 20:52:53	1343847173	Lady GaGa	Government Hooker	BR
141	2012-02-09 01:12:34	1328746354	Lil Wayne	No Love	BR
251	2012-03-29 03:14:05	1332983645	Limp Bizkit	Take a Look Around	BR
457	2012-02-09 02:04:17	1328749457	Lynyrd Skynyrd	The Ballad of Curtis Loew	BR
946	2012-01-20 13:42:31	1327063351	Madonna	Nothing Fails	BR
867	2012-02-09 03:17:06	1328753826	Madonna	Like a Virgin	BR
908	2012-02-09 03:25:02	1328754302	Madonna	Material Girl	BR
337	2012-08-01 20:35:27	1343846127	Madonna	Turn Up the Radio	BR
765	2012-08-01 15:04:48	1343826288	Maskavo	Asas	BR
192	2012-07-30 14:50:56	1343652656	Motorhead	Ace Of Spades	BR
272	2012-08-01 20:21:22	1343845282	Nickelback	Photograph	BR
322	2012-02-09 01:42:24	1328748144	Nicki Minaj	Marilyn Monroe	BR
56	2012-07-30 14:12:44	1343650364	Nightwish	Nemo	BR
230	2012-07-30 14:58:20	1343653100	Nirvana	Come as you are	BR
323	2012-02-09 01:42:31	1328748151	Olly Murs	I'm Ok	BR
428	2012-08-01 21:01:58	1343847718	One Direction	More Than This	BR
237	2012-02-09 01:31:09	1328747469	Ozzy	In My Life	BR
378	2012-02-09 01:54:19	1328748859	Paramore	Turn It Off	BR
131	2012-07-30 14:32:46	1343651566	Paramore	Brighter	BR
291	2012-08-01 20:26:32	1343845592	Paramore	In the Mourning	BR
411	2012-03-29 03:37:12	1332985032	Paula Fernandes	Voa	BR
270	2012-03-29 03:16:26	1332983786	Prefab Sprout	Bonny	BR
891	2012-01-20 13:33:15	1327062795	Prince	Purple Rain	BR
195	2012-07-30 14:50:57	1343652657	R.H.C.P.	Tell Me Baby	BR
187	2012-02-09 01:20:45	1328746845	Rage Against The Machine	Killing in the Name	BR
96	2012-03-29 02:40:10	1332981610	Rammstein	Herzeleid	BR
227	2012-03-29 03:10:06	1332983406	Rammstein	Amour	BR
355	2012-08-01 20:40:18	1343846418	Regina Spektor	Fidelity	BR
122	2012-02-09 01:10:34	1328746234	Rihanna	Talk That Talk	BR
128	2012-02-09 01:10:52	1328746252	Rihanna	We Found Love	BR
130	2012-02-09 01:11:01	1328746261	Rihanna	You da One	BR
132	2012-02-09 01:11:08	1328746268	Rihanna	Princess of China	BR
135	2012-02-09 01:11:26	1328746286	Rihanna	You da One	BR
205	2012-02-09 01:24:55	1328747095	Rihanna	Talk That Talk	BR
396	2012-02-09 01:55:24	1328748924	Rihanna	You da One	BR
854	2012-02-09 03:12:59	1328753579	Rihanna	Skin	BR
532	2012-02-09 02:15:43	1328750143	Rise Against	Injection	BR
783	2012-08-01 15:12:37	1343826757	Roxette	Milk and Toast and Honey	BR
358	2012-02-09 01:48:48	1328748528	Sak Noel	Loca People	BR
372	2012-02-09 01:52:48	1328748768	Simple Plan	Untitled	BR
733	2012-03-29 04:29:53	1332988193	Skank	Resposta	BR
442	2012-08-01 21:03:58	1343847838	Skank	Vou deixar	BR
24	2012-02-09 00:48:30	1328744910	Slipknot	Iowa	BR
822	2012-02-09 03:07:19	1328753239	Slipknot	Duality	BR
745	2012-08-01 14:58:57	1343825937	Slipknot	Sulfur	BR
127	2012-03-29 02:47:45	1332982065	Stone Sour	Digital (Did You Tell)	BR
488	2012-03-29 03:47:29	1332985649	System of a Down	Lonely day	BR
848	2012-02-02 21:20:57	1328214057	T-ara	Bo peep Bo peep	BR
59	2012-03-29 02:32:11	1332981131	Taylor Swift	Should've Said No	BR
329	2012-03-29 03:24:27	1332984267	Tequila Baby	Voltas na sua Cama	BR
811	2012-02-09 03:05:52	1328753152	The Cardigans	My Favourite Game	BR
999	2012-08-01 16:01:17	1343829677	The Pretty Reckless	Miss Nothing	BR
297	2012-02-09 01:39:49	1328747989	The Wanted	Glad You Came	BR
85	2012-07-30 14:21:32	1343650892	The Wanted	Warzone	BR
842	2012-02-02 21:20:19	1328214019	Three Days Grace	Just Like You	BR
422	2012-08-01 20:58:06	1343847486	Tokio Hotel	An deiner Seite	BR
106	2012-03-29 02:42:32	1332981752	Train	If It's Love	BR
820	2012-08-01 15:23:46	1343827426	Trey Songz	Bottoms Up	BR
964	2012-01-20 13:45:27	1327063527	U2	One	BR
664	2012-08-01 14:40:43	1343824843	Vanessa Carlton	Pretty Baby	BR
804	2012-03-29 04:39:10	1332988750	Whitney	I Will Always Love You	BR
182	2012-07-30 14:48:12	1343652492	Wiz Khalifa	This Plane	BR
10	2012-02-09 00:45:11	1328744711	Allman Brothers Band	Stand Back	CA
503	2012-02-09 02:12:02	1328749922	Bruce Cockburn	Wondering Where the Lions Are	CA
11	2012-02-09 00:45:12	1328744712	Cass Elliot	New World Coming	CA
180	2012-02-09 01:19:35	1328746775	Deadmau5	Slip	CA
216	2012-02-09 01:26:16	1328747176	Deadmau5	Some Kind of Blue	CA
249	2012-02-09 01:32:50	1328747570	Deadmau5	Alone With you	CA
319	2012-02-09 01:42:00	1328748120	Deadmau5	I Remember	CA
267	2012-08-01 20:21:04	1343845264	Fleetwood Mac	Hold Me	CA
546	2012-08-01 21:27:35	1343849255	Fleetwood Mac	Little Lies	CA
408	2012-08-01 20:54:05	1343847245	Heart	All I Wanna Do Is Make Love to You	CA
415	2012-02-09 01:57:53	1328749073	J Lo	Waiting for Tonight	CA
402	2012-08-01 20:54:03	1343847243	Joe Walsh	Life's Been Good	CA
13	2012-02-09 00:45:17	1328744717	McCartney	Jet	CA
82	2012-02-09 01:03:05	1328745785	McCartney	Jet	CA
384	2012-02-09 01:55:05	1328748905	McCartney	Bogey Music	CA
498	2012-02-09 02:11:59	1328749919	McCartney	How Many People	CA
500	2012-02-09 02:12:01	1328749921	McCartney	Put It There	CA
189	2012-02-09 01:21:05	1328746865	Mick Jagger	Hard Woman	CA
381	2012-02-09 01:55:04	1328748904	Neil Diamond	September Morn	CA
632	2012-03-29 04:12:00	1332987120	Nicki Minaj	Pound the Alarm	CA
289	2012-02-09 01:38:07	1328747887	Pretenders	I Should Of	CA
389	2012-02-09 01:55:06	1328748906	Pretenders	Private Life	CA
464	2012-08-01 21:11:10	1343848270	Prince	Purple Rain	CA
90	2012-02-09 01:03:08	1328745788	Rod Stewart	Seems Like a Long Time	CA
91	2012-02-09 01:03:08	1328745788	Rod Stewart	Seems Like a Long Time	CA
188	2012-02-09 01:21:04	1328746864	Rod Stewart	Seems Like a Long Time	CA
194	2012-02-09 01:21:06	1328746866	Rod Stewart	Smitten	CA
281	2012-02-09 01:38:05	1328747885	Rod Stewart	Smitten	CA
287	2012-02-09 01:38:06	1328747886	Rod Stewart	Sometimes When We Touch	CA
505	2012-02-09 02:12:02	1328749922	Rod Stewart	Find a Reason to Believe	CA
190	2012-02-09 01:21:05	1328746865	Rolling Stones	No Use in Crying	CA
144	2012-07-30 14:34:27	1343651667	Sade	Hang on to your love	CA
265	2012-08-01 20:21:04	1343845264	Santana	Evil Ways	CA
269	2012-08-01 20:21:05	1343845265	Sheena Easton	Morning Train	CA
344	2012-08-01 20:37:34	1343846254	Sheena Easton	Morning Train	CA
284	2012-02-09 01:38:05	1328747885	Spirit of the West	Wrecking Ball	CA
191	2012-02-09 01:21:06	1328746866	Steely Dan	Any Major Dude Will Tell You	CA
263	2012-08-01 20:21:03	1343845263	Supertramp	The Logical Song	CA
548	2012-08-01 21:27:35	1343849255	Talking Heads	Burning Down the House	CA
471	2012-08-01 21:11:13	1343848273	The Go-Go's	We Got the Beat	CA
543	2012-08-01 21:27:34	1343849254	The Go-Go's	We Got the Beat	CA
80	2012-02-09 01:03:05	1328745785	The Kinks	Who'll Be the Next in Line	CA
89	2012-02-09 01:03:07	1328745787	The Kinks	Don't Forget to Dance	CA
346	2012-08-01 20:37:35	1343846255	The Kinks	Victoria	CA
405	2012-08-01 20:54:04	1343847244	The Ventures	Hawaii Five-o	CA
673	2012-02-09 02:41:00	1328751660	The White Buffalo	Wish It Was True	CA
86	2012-02-09 01:03:07	1328745787	U2	Bullet the Blue Sky	CA
462	2012-08-01 21:11:09	1343848269	Van Halen	Jump	CA
393	2012-02-09 01:55:07	1328748907	Van Morrison	And it Stoned Me	CA
468	2012-08-01 21:11:11	1343848271	Van Morrison	Bright Side of the Road	CA
390	2012-02-09 01:55:08	1328748908	DIO	Sunset Superman	CL
446	2012-02-09 02:02:26	1328749346	DIO	Holy Diver	CL
637	2012-08-01 14:37:05	1343824625	Queen	Somebody to Love	CL
75	2012-07-30 14:17:58	1343650678	The Killers	Runaways	CO
517	2012-03-29 03:50:21	1332985821	Incubus	Dig	CR
375	2012-02-09 01:53:13	1328748793	2raumwohnung	36 Grad	DE
712	2012-03-29 04:25:09	1332987909	Adele	Rolling in the Deep	DE
794	2012-08-01 15:15:33	1343826933	Alexandra Stan	Mr. Saxobeat	DE
558	2012-02-09 02:21:12	1328750472	Aloe Blacc	Loving You Is Killing Me	DE
752	2012-02-09 02:56:22	1328752582	Alphaville	I Die For You Today	DE
502	2012-08-01 21:19:27	1343848767	Alphaville	Big in Japan	DE
299	2012-08-01 20:27:33	1343845653	Andreas Bourani	Nur in meinem Kopf	DE
513	2012-08-01 21:21:26	1343848886	Anna Depenbusch	Alles auf Null	DE
526	2012-02-09 02:14:14	1328750054	Auletta	Alles was ich bin	DE
138	2012-03-29 02:49:34	1332982174	Auletta	Gold	DE
655	2012-02-09 02:38:40	1328751520	Aura	Geronimo	DE
34	2012-03-29 02:25:55	1332980755	Avicci	Levels	DE
21	2012-07-30 14:07:27	1343650047	Avicci	Levels	DE
119	2012-07-30 14:30:27	1343651427	Avicci	Levels	DE
154	2012-03-29 02:53:41	1332982421	Ayman	Mein Stern	DE
610	2012-03-29 04:05:28	1332986728	B.E.P.	Just Can't Get Enough	DE
326	2012-08-01 20:32:58	1343845978	B.E.P.	I Gotta Feeling	DE
720	2012-08-01 14:54:14	1343825654	Big Time Rush	Boyfriend	DE
114	2012-02-09 01:07:55	1328746075	Bloodhound Gang	The Bad Touch	DE
621	2012-03-29 04:09:20	1332986960	Bloodhound Gang	The Bad Touch	DE
81	2012-03-29 02:37:25	1332981445	BoB feat. Bruno Mars	Marry You	DE
64	2012-07-30 14:14:57	1343650497	BoB feat. Bruno Mars	Grenade	DE
66	2012-07-30 14:16:17	1343650577	Brooke Fraser	Something in the Water	DE
260	2012-03-29 03:14:49	1332983689	Caro Emerald	A Night Like This	DE
252	2012-03-29 03:14:12	1332983652	Chris Brown	Yeah 3X	DE
211	2012-02-09 01:25:47	1328747147	Christina Aguilera	Moves Like Jagger	DE
909	2012-02-09 03:25:27	1328754327	Christina Perri	Jar of Hearts	DE
341	2012-03-29 03:25:43	1332984343	Clueso	Gewinner	DE
121	2012-03-29 02:46:46	1332982006	Cover Drive	Twilight	DE
475	2012-02-09 02:06:15	1328749575	Culcha Candela	Hamma	DE
956	2012-01-20 13:44:23	1327063463	David Guetta	Sweat	DE
826	2012-02-09 03:07:50	1328753270	Des'Ree	You Gotta Be	DE
321	2012-02-09 01:42:17	1328748137	Dido	White Flag	DE
611	2012-02-09 02:29:19	1328750959	Die Fantastischen Vier	Tag am Meer	DE
466	2012-08-01 21:11:11	1343848271	Die Fantastischen Vier	Die da	DE
17	2012-07-30 14:07:12	1343650032	Die Kurzen Hosen	Tage wie diese	DE
887	2012-02-09 03:20:16	1328754016	Dragonette	Hello	DE
